PassengerId,Survived,Pclass,Sex_encoded,Age,Age_scaled,SibSp,Parch,Fare,Fare_scaled,Has_Cabin,Embarked_C,Embarked_Q,Embarked_S,Pclass_norm,familySize,farePerPerson,isAlone,isChild,isBaby,isToddler,isTeen,isYoungAdult,isMiddleAge,isElderly,family_Alone,family_Small,family_Medium,family_Large,fare_Economy,fare_Standard,fare_Premium,fare_Luxury,title_Mr,title_Mrs,title_Miss,title_Master,title_Noble,title_Professional,title_Military,title_Other,age_class_interaction,fare_class_interaction,family_class_interaction,child_female_interaction,deck_Unknown,deck_Rare,women_children_first,status_Lower,status_Middle,status_Upper,age_squared,age_log,fare_log,fare_squared,long_name,has_shared_ticket,deck_A,deck_B,deck_C,deck_D,deck_E,deck_F
531,1,2,0,2.0,-2.1015530111980416,1,1,26.0,-0.12484966611715337,0,0,0,1,0.5,3,8.666666666666666,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,4.0,17.333333333333332,6,1,1,0,1,0,1,0,4.0,1.0986122886681098,3.295836866004329,676.0,0,1,0,0,0,0,0,0
532,0,3,1,28.0,-0.10457866558193422,0,0,7.2292,-0.502581702925434,0,1,0,0,1.0,1,7.2292,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,84.0,21.6876,3,0,1,0,0,1,0,0,784.0,3.367295829986474,2.1076888046179385,52.26133263999999,0,0,0,0,0,0,0,0
533,0,3,1,17.0,-0.9494524271887489,1,1,7.2292,-0.502581702925434,0,1,0,0,1.0,3,2.409733333333333,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,51.0,7.229199999999999,9,0,1,0,0,1,0,0,289.0,2.8903717578961645,2.1076888046179385,52.26133263999999,0,0,0,0,0,0,0,0
534,1,3,0,28.0,-0.10457866558193422,0,2,22.3583,-0.1981329975918223,0,1,0,0,1.0,3,7.452766666666666,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,84.0,22.3583,9,0,1,0,1,1,0,0,784.0,3.367295829986474,3.1509523813392697,499.89357889,1,1,0,0,0,0,0,0
535,0,3,0,30.0,0.04903474561930482,0,0,8.6625,-0.4737388550789219,0,0,0,1,1.0,1,8.6625,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,90.0,25.987499999999997,3,0,1,0,1,1,0,0,900.0,3.4339872044851463,2.2682524139135403,75.03890625,0,0,0,0,0,0,0,0
536,1,2,0,7.0,-1.717519483194944,0,2,26.25,-0.11981881984517401,0,0,0,1,0.5,3,8.75,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,14.0,17.5,6,1,1,0,1,0,1,0,49.0,2.0794415416798357,3.305053521109253,689.0625,0,1,0,0,0,0,0,0
537,0,1,1,45.0,1.2011353296285976,0,0,26.55,-0.11378180431879875,1,0,0,1,0.0,1,26.55,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,45.0,26.55,1,0,0,0,0,0,1,0,2025.0,3.828641396489095,3.3160025355989236,704.9025,1,0,0,1,0,0,0,0
538,1,1,0,30.0,0.04903474561930482,0,0,106.425,1.4935735795786065,0,1,0,0,0.0,1,106.425,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,30.0,106.425,1,0,1,0,1,0,1,0,900.0,3.4339872044851463,4.676792929661059,11326.280625,0,1,0,0,0,0,0,0
539,0,3,1,28.0,-0.10457866558193422,0,0,14.5,-0.35626859462820387,0,0,0,1,1.0,1,14.5,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,84.0,43.5,3,0,1,0,0,1,0,0,784.0,3.367295829986474,2.740840023925201,210.25,0,0,0,0,0,0,0,0
540,1,1,0,22.0,-0.5654188991856514,0,2,49.5,0.3480498834489064,1,1,0,0,0.0,3,16.5,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,22.0,16.5,3,0,0,0,1,0,1,0,484.0,3.1354942159291497,3.9219733362813143,2450.25,1,0,0,1,0,0,0,0
541,1,1,0,36.0,0.5098749792230219,0,2,71.0,0.7807026628391313,1,0,0,1,0.0,3,23.666666666666668,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,36.0,23.666666666666668,3,0,0,0,1,0,1,0,1296.0,3.6109179126442243,4.276666119016055,5041.0,0,1,0,1,0,0,0,0
542,0,3,0,9.0,-1.563906071993705,4,2,31.275,-0.01869880977838891,0,0,0,1,1.0,7,4.4678571428571425,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,27.0,13.403571428571428,21,1,1,0,1,1,0,0,81.0,2.302585092994046,3.4742929367327062,978.1256249999999,1,1,0,0,0,0,0,0
543,0,3,0,11.0,-1.410292660792466,4,2,31.275,-0.01869880977838891,0,0,0,1,1.0,7,4.4678571428571425,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,33.0,13.403571428571428,21,1,1,0,1,1,0,0,121.0,2.4849066497880004,3.4742929367327062,978.1256249999999,1,1,0,0,0,0,0,0
544,1,2,1,32.0,0.20264815682054385,1,0,26.0,-0.12484966611715337,0,0,0,1,0.5,2,13.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,64.0,26.0,4,0,1,0,0,0,1,0,1024.0,3.4965075614664802,3.295836866004329,676.0,0,1,0,0,0,0,0,0
545,0,1,1,50.0,1.5851688576316951,1,0,106.425,1.4935735795786065,1,1,0,0,0.0,2,53.2125,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,50.0,53.2125,2,0,0,0,0,0,1,0,2500.0,3.9318256327243257,4.676792929661059,11326.280625,0,1,0,0,1,0,0,0
546,0,1,1,64.0,2.6604627360403685,0,0,26.0,-0.12484966611715337,0,0,0,1,0.0,1,26.0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,64.0,26.0,1,0,1,0,0,0,1,0,4096.0,4.174387269895637,3.295836866004329,676.0,0,0,0,0,0,0,0,0
547,1,2,0,19.0,-0.79583901598751,1,0,26.0,-0.12484966611715337,0,0,0,1,0.5,2,13.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,38.0,26.0,4,0,1,0,1,0,1,0,361.0,2.995732273553991,3.295836866004329,676.0,1,1,0,0,0,0,0,0
548,1,2,1,28.0,-0.10457866558193422,0,0,13.8625,-0.36909725262175125,0,1,0,0,0.5,1,13.8625,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,56.0,27.725,2,0,1,0,0,0,1,0,784.0,3.367295829986474,2.6988412620169004,192.16890625000002,0,0,0,0,0,0,0,0
549,0,3,1,33.0,0.27945486242116335,1,1,20.525,-0.23502519947350137,0,0,0,1,1.0,3,6.841666666666666,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,99.0,20.525,9,0,1,0,0,1,0,0,1089.0,3.5263605246161616,3.0692150503137943,421.27562499999993,0,1,0,0,0,0,0,0
550,1,2,1,8.0,-1.6407127775943247,1,1,36.75,0.0914767235779591,0,0,0,1,0.5,3,12.25,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,16.0,24.5,6,0,1,0,1,0,1,0,64.0,2.1972245773362196,3.6309854756950335,1350.5625,0,1,0,0,0,0,0,0
551,1,1,1,17.0,-0.9494524271887489,0,2,110.8833,1.583289667316069,1,1,0,0,0.0,3,36.9611,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,17.0,36.9611,3,0,0,0,0,0,1,0,289.0,2.8903717578961645,4.717456363787216,12295.106218890001,0,1,0,0,1,0,0,0
552,0,2,1,27.0,-0.18138537118255374,0,0,26.0,-0.12484966611715337,0,0,0,1,0.5,1,26.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,54.0,52.0,2,0,1,0,0,0,1,0,729.0,3.332204510175204,3.295836866004329,676.0,0,0,0,0,0,0,0,0
553,0,3,1,28.0,-0.10457866558193422,0,0,7.8292,-0.4905076718726835,0,0,1,0,1.0,1,7.8292,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,84.0,23.4876,3,0,1,0,0,1,0,0,784.0,3.367295829986474,2.17806441028492,61.29637264,0,0,0,0,0,0,0,0
554,1,3,1,22.0,-0.5654188991856514,0,0,7.225,-0.5026662211428032,0,1,0,0,1.0,1,7.225,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,66.0,21.674999999999997,3,0,1,0,0,1,0,0,484.0,3.1354942159291497,2.1071782966514356,52.200624999999995,1,0,0,0,0,0,0,0
555,1,3,0,22.0,-0.5654188991856514,0,0,7.775,-0.4915983593444487,0,0,0,1,1.0,1,7.775,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,66.0,23.325000000000003,3,0,1,0,1,1,0,0,484.0,3.1354942159291497,2.1719067693519296,60.450625,0,0,0,0,0,0,0,0
556,0,1,1,62.0,2.5068493248391293,0,0,26.55,-0.11378180431879875,0,0,0,1,0.0,1,26.55,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,62.0,26.55,1,0,1,0,0,0,1,0,3844.0,4.143134726391533,3.3160025355989236,704.9025,0,0,0,0,0,0,0,0
557,1,1,0,48.0,1.431555446430456,1,0,39.6,0.1488283710785238,1,1,0,0,0.0,2,19.8,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,48.0,19.8,2,0,0,0,1,0,0,1,2304.0,3.8918202981106265,3.703768066607687,1568.16,1,0,1,0,0,0,0,0
558,0,1,1,28.0,-0.10457866558193422,0,0,227.525,3.930515513725408,0,1,0,0,0.0,1,227.525,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,28.0,227.525,1,0,1,0,0,0,1,0,784.0,3.367295829986474,5.4316456135398825,51767.625625,0,1,0,0,0,0,0,0
559,1,1,0,39.0,0.7402950960248805,1,1,79.65,0.9547699438496172,1,0,0,1,0.0,3,26.55,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,39.0,26.55,3,0,0,0,1,0,1,0,1521.0,3.6888794541139363,4.390118804571218,6344.122500000001,1,1,0,0,0,0,1,0
560,1,3,0,36.0,0.5098749792230219,1,0,17.4,-0.2979107778732433,0,0,0,1,1.0,2,8.7,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,108.0,26.099999999999998,6,0,1,0,1,1,0,0,1296.0,3.6109179126442243,2.91235066461494,302.75999999999993,1,0,0,0,0,0,0,0
561,0,3,1,28.0,-0.10457866558193422,0,0,7.75,-0.49210144397164657,0,0,1,0,1.0,1,7.75,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,84.0,23.25,3,0,1,0,0,1,0,0,784.0,3.367295829986474,2.169053700369523,60.0625,0,0,0,0,0,0,0,0
562,0,3,1,40.0,0.8171018016255001,0,0,7.8958,-0.4891674544258282,0,0,0,1,1.0,1,7.8958,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,120.0,23.6874,3,0,1,0,0,1,0,0,1600.0,3.713572066704308,2.1855792552411137,62.34365764,0,0,0,0,0,0,0,0
563,0,2,1,28.0,-0.10457866558193422,0,0,13.5,-0.3763919797161213,0,0,0,1,0.5,1,13.5,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,56.0,27.0,2,0,1,0,0,0,1,0,784.0,3.367295829986474,2.6741486494265287,182.25,0,0,0,0,0,0,0,0
564,0,3,1,28.0,-0.10457866558193422,0,0,8.05,-0.48606442844527137,0,0,0,1,1.0,1,8.05,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,84.0,24.150000000000002,3,0,1,0,0,1,0,0,784.0,3.367295829986474,2.2027647577118348,64.80250000000001,0,0,0,0,0,0,0,0
565,0,3,0,28.0,-0.10457866558193422,0,0,8.05,-0.48606442844527137,0,0,0,1,1.0,1,8.05,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,84.0,24.150000000000002,3,0,1,0,1,1,0,0,784.0,3.367295829986474,2.2027647577118348,64.80250000000001,0,0,0,0,0,0,0,0
566,0,3,1,24.0,-0.4118054879844123,2,0,24.15,-0.16207792852980066,0,0,0,1,1.0,3,8.049999999999999,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,72.0,24.15,9,0,1,0,0,1,0,0,576.0,3.2188758248682006,3.224857896545748,583.2225,0,1,0,0,0,0,0,0
567,0,3,1,19.0,-0.79583901598751,0,0,7.8958,-0.4891674544258282,0,0,0,1,1.0,1,7.8958,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,57.0,23.6874,3,0,1,0,0,1,0,0,361.0,2.995732273553991,2.1855792552411137,62.34365764,0,0,0,0,0,0,0,0
568,0,3,0,29.0,-0.027771959981314702,0,4,21.075,-0.22395733767514675,0,0,0,1,1.0,5,4.215,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,87.0,12.645,15,0,1,0,1,1,0,0,841.0,3.4011973816621555,3.0944457464900235,444.155625,1,1,0,0,0,0,0,0
569,0,3,1,28.0,-0.10457866558193422,0,0,7.2292,-0.502581702925434,0,1,0,0,1.0,1,7.2292,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,84.0,21.6876,3,0,1,0,0,1,0,0,784.0,3.367295829986474,2.1076888046179385,52.26133263999999,0,0,0,0,0,0,0,0
570,1,3,1,32.0,0.20264815682054385,0,0,7.8542,-0.4900045872454856,0,0,0,1,1.0,1,7.8542,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,96.0,23.5626,3,0,1,0,0,1,0,0,1024.0,3.4965075614664802,2.180891922715322,61.688457639999996,0,0,0,0,0,0,0,0
571,1,2,1,62.0,2.5068493248391293,0,0,10.5,-0.43676213497987365,0,0,0,1,0.5,1,10.5,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,124.0,21.0,2,0,1,0,0,0,1,0,3844.0,4.143134726391533,2.4423470353692043,110.25,0,0,0,0,0,0,0,0
572,1,1,0,53.0,1.8155889744335538,2,0,51.4792,0.38787808721491257,1,0,0,1,0.0,3,17.15973333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,53.0,17.15973333333333,3,0,0,0,1,0,1,0,2809.0,3.9889840465642745,3.960416900617205,2650.1080326399997,1,0,0,0,1,0,0,0
573,1,1,1,36.0,0.5098749792230219,0,0,26.3875,-0.11705185439558537,1,0,0,1,0.0,1,26.3875,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,36.0,26.3875,1,0,0,0,0,0,1,0,1296.0,3.6109179126442243,3.3100867049215847,696.30015625,1,0,0,0,0,0,1,0
574,1,3,0,28.0,-0.10457866558193422,0,0,7.75,-0.49210144397164657,0,0,1,0,1.0,1,7.75,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,84.0,23.25,3,0,1,0,1,1,0,0,784.0,3.367295829986474,2.169053700369523,60.0625,0,0,0,0,0,0,0,0
575,0,3,1,16.0,-1.0262591327893684,0,0,8.05,-0.48606442844527137,0,0,0,1,1.0,1,8.05,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,48.0,24.150000000000002,3,0,1,0,0,1,0,0,256.0,2.833213344056216,2.2027647577118348,64.80250000000001,0,0,0,0,0,0,0,0
576,0,3,1,19.0,-0.79583901598751,0,0,14.5,-0.35626859462820387,0,0,0,1,1.0,1,14.5,1,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,57.0,43.5,3,0,1,0,0,1,0,0,361.0,2.995732273553991,2.740840023925201,210.25,0,1,0,0,0,0,0,0
577,1,2,0,34.0,0.3562615680217829,0,0,13.0,-0.38645367226008004,0,0,0,1,0.5,1,13.0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,68.0,26.0,2,0,1,0,1,0,1,0,1156.0,3.5553480614894135,2.6390573296152584,169.0,0,0,0,0,0,0,0,0
578,1,1,0,39.0,0.7402950960248805,1,0,55.9,0.47683954801157796,1,0,0,1,0.0,2,27.95,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,39.0,27.95,2,0,0,0,1,0,1,0,1521.0,3.6888794541139363,4.041295341132285,3124.81,1,1,0,0,0,0,1,0
579,0,3,0,28.0,-0.10457866558193422,1,0,14.4583,-0.35710773978637,0,1,0,0,1.0,2,7.22915,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,84.0,21.68745,6,0,1,0,1,1,0,0,784.0,3.367295829986474,2.738146075922933,209.04243888999997,1,0,0,0,0,0,0,0
580,1,3,1,32.0,0.20264815682054385,0,0,7.925,-0.48857985158126105,0,0,0,1,1.0,1,7.925,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,96.0,23.775,3,0,1,0,0,1,0,0,1024.0,3.4965075614664802,2.188856327665703,62.805625,0,0,0,0,0,0,0,0
581,1,2,0,25.0,-0.33499878238379277,1,1,30.0,-0.04435612576548362,0,0,0,1,0.5,3,10.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,50.0,20.0,6,0,1,0,1,0,1,0,625.0,3.258096538021482,3.4339872044851463,900.0,0,0,0,0,0,0,0,0
582,1,1,0,39.0,0.7402950960248805,1,1,110.8833,1.583289667316069,1,1,0,0,0.0,3,36.9611,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,39.0,36.9611,3,0,0,0,1,0,1,0,1521.0,3.6888794541139363,4.717456363787216,12295.106218890001,1,1,0,0,1,0,0,0
583,0,2,1,54.0,1.8923956800341732,0,0,26.0,-0.12484966611715337,0,0,0,1,0.5,1,26.0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,108.0,52.0,2,0,1,0,0,0,1,0,2916.0,4.007333185232471,3.295836866004329,676.0,0,1,0,0,0,0,0,0
584,0,1,1,36.0,0.5098749792230219,0,0,40.125,0.15939314824968043,1,1,0,0,0.0,1,40.125,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,36.0,40.125,1,0,0,0,0,0,1,0,1296.0,3.6109179126442243,3.716616209085536,1610.015625,0,0,1,0,0,0,0,0
585,0,3,1,28.0,-0.10457866558193422,0,0,8.7125,-0.4727326858245261,0,1,0,0,1.0,1,8.7125,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,84.0,26.137500000000003,3,0,1,0,0,1,0,0,784.0,3.367295829986474,2.2734137156937657,75.90765625,0,0,0,0,0,0,0,0
586,1,1,0,18.0,-0.8726457215881294,0,2,79.65,0.9547699438496172,1,0,0,1,0.0,3,26.55,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,18.0,26.55,3,0,0,0,1,0,1,0,324.0,2.9444389791664403,4.390118804571218,6344.122500000001,0,1,0,0,0,0,1,0
587,0,2,1,47.0,1.3547487408298367,0,0,15.0,-0.34620690208424515,0,0,0,1,0.5,1,15.0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,94.0,30.0,2,0,1,0,0,0,1,0,2209.0,3.871201010907891,2.772588722239781,225.0,0,0,0,0,0,0,0,0
588,1,1,1,60.0,2.3532359136378904,1,1,79.2,0.9457144205600544,1,1,0,0,0.0,3,26.400000000000002,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,60.0,26.400000000000002,3,0,0,0,0,0,1,0,3600.0,4.110873864173311,4.384523514872469,6272.64,1,0,0,1,0,0,0,0
589,0,3,1,22.0,-0.5654188991856514,0,0,8.05,-0.48606442844527137,0,0,0,1,1.0,1,8.05,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,66.0,24.150000000000002,3,0,1,0,0,1,0,0,484.0,3.1354942159291497,2.2027647577118348,64.80250000000001,0,0,0,0,0,0,0,0
590,0,3,1,28.0,-0.10457866558193422,0,0,8.05,-0.48606442844527137,0,0,0,1,1.0,1,8.05,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,84.0,24.150000000000002,3,0,1,0,0,1,0,0,784.0,3.367295829986474,2.2027647577118348,64.80250000000001,0,0,0,0,0,0,0,0
591,0,3,1,35.0,0.4330682736224024,0,0,7.125,-0.504678559651595,0,0,0,1,1.0,1,7.125,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,105.0,21.375,3,0,1,0,0,1,0,0,1225.0,3.58351893845611,2.094945728215801,50.765625,0,0,0,0,0,0,0,0
592,1,1,0,52.0,1.7387822688329342,1,0,78.2667,0.926933265257501,1,1,0,0,0.0,2,39.13335,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,52.0,39.13335,2,0,0,0,1,0,1,0,2704.0,3.970291913552122,4.37281811610993,6125.67632889,1,1,0,0,0,1,0,0
593,0,3,1,47.0,1.3547487408298367,0,0,7.25,-0.5021631365156053,0,0,0,1,1.0,1,7.25,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,141.0,21.75,3,0,1,0,0,1,0,0,2209.0,3.871201010907891,2.1102132003465894,52.5625,0,0,0,0,0,0,0,0
594,0,3,0,28.0,-0.10457866558193422,0,2,7.75,-0.49210144397164657,0,0,1,0,1.0,3,2.5833333333333335,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,84.0,7.75,9,0,1,0,1,1,0,0,784.0,3.367295829986474,2.169053700369523,60.0625,0,0,0,0,0,0,0,0
595,0,2,1,37.0,0.5866816848236415,1,0,26.0,-0.12484966611715337,0,0,0,1,0.5,2,13.0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,74.0,26.0,4,0,1,0,0,0,1,0,1369.0,3.6375861597263857,3.295836866004329,676.0,0,0,0,0,0,0,0,0
596,0,3,1,36.0,0.5098749792230219,1,1,24.15,-0.16207792852980066,0,0,0,1,1.0,3,8.049999999999999,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,108.0,24.15,9,0,1,0,0,1,0,0,1296.0,3.6109179126442243,3.224857896545748,583.2225,0,1,0,0,0,0,0,0
597,1,2,0,28.0,-0.10457866558193422,0,0,33.0,0.016014029498268696,0,0,0,1,0.5,1,33.0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,56.0,66.0,2,0,1,0,1,0,1,0,784.0,3.367295829986474,3.5263605246161616,1089.0,0,1,0,0,0,0,0,0
598,0,3,1,49.0,1.5083621520310757,0,0,0.0,-0.6480576784030068,0,0,0,1,1.0,1,0.0,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,147.0,0.0,3,0,1,0,0,1,0,0,2401.0,3.912023005428146,0.0,0.0,0,1,0,0,0,0,0,0
599,0,3,1,28.0,-0.10457866558193422,0,0,7.225,-0.5026662211428032,0,1,0,0,1.0,1,7.225,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,84.0,21.674999999999997,3,0,1,0,0,1,0,0,784.0,3.367295829986474,2.1071782966514356,52.200624999999995,0,0,0,0,0,0,0,0
600,1,1,1,49.0,1.5083621520310757,1,0,56.9292,0.4975505359440627,1,1,0,0,0.0,2,28.4646,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,49.0,28.4646,2,0,0,0,0,0,0,1,2401.0,3.912023005428146,4.0592215752427645,3240.9338126400003,1,1,1,0,0,0,0,0
601,1,2,0,24.0,-0.4118054879844123,2,1,27.0,-0.10472628102923592,0,0,0,1,0.5,4,6.75,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,48.0,13.5,8,0,1,0,1,0,1,0,576.0,3.2188758248682006,3.332204510175204,729.0,1,1,0,0,0,0,0,0
602,0,3,1,28.0,-0.10457866558193422,0,0,7.8958,-0.4891674544258282,0,0,0,1,1.0,1,7.8958,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,84.0,23.6874,3,0,1,0,0,1,0,0,784.0,3.367295829986474,2.1855792552411137,62.34365764,0,0,0,0,0,0,0,0
603,0,1,1,28.0,-0.10457866558193422,0,0,42.4,0.20517384932469257,0,0,0,1,0.0,1,42.4,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,28.0,42.4,1,0,1,0,0,0,1,0,784.0,3.367295829986474,3.770459441106359,1797.76,0,0,0,0,0,0,0,0
604,0,3,1,44.0,1.1243286240279782,0,0,8.05,-0.48606442844527137,0,0,0,1,1.0,1,8.05,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,132.0,24.150000000000002,3,0,1,0,0,1,0,0,1936.0,3.8066624897703196,2.2027647577118348,64.80250000000001,0,0,0,0,0,0,0,0
605,1,1,1,35.0,0.4330682736224024,0,0,26.55,-0.11378180431879875,0,1,0,0,0.0,1,26.55,1,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,35.0,26.55,1,0,1,0,0,0,1,0,1225.0,3.58351893845611,3.3160025355989236,704.9025,1,0,0,0,0,0,0,0
606,0,3,1,36.0,0.5098749792230219,1,0,15.55,-0.3351390402858906,0,0,0,1,1.0,2,7.775,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,108.0,23.325000000000003,6,0,1,0,0,1,0,0,1296.0,3.6109179126442243,2.806386101823072,241.8025,0,0,0,0,0,0,0,0
607,0,3,1,30.0,0.04903474561930482,0,0,7.8958,-0.4891674544258282,0,0,0,1,1.0,1,7.8958,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,90.0,23.6874,3,0,1,0,0,1,0,0,900.0,3.4339872044851463,2.1855792552411137,62.34365764,0,0,0,0,0,0,0,0
